HP Fraction,Window U-Value,Window SHGC,Wall R-Value,Glazing Ratio,Cooling kWh-m2,Heating kWh-m2,DHW kWh-m2,Lighting kWh-m2,TEDI kWh-m2,EUI kWh-m2
0.6,0.28,0.31,20,0.55,12.10252966,22.98662388,5.748496,18.60065745,35.66889912,102.2911753
0.6,0.32,0.31,20,0.55,11.60998484,24.51763843,5.748496,18.58017277,38.04461136,103.23218
0.6,0.36,0.31,20,0.55,11.393758,25.96383904,5.748496,18.5801761,40.28871576,104.4502542
0.6,0.28,0.38,20,0.55,13.82773527,22.6584045,5.748496,18.45514891,35.15959319,104.0153323
0.6,0.32,0.38,20,0.55,13.47001026,24.13566735,5.748496,18.44815152,37.45189761,105.0821817
0.6,0.36,0.38,20,0.55,13.22179527,25.55531291,5.748496,18.44815389,39.65479589,106.239466
0.6,0.28,0.31,6,0.6,12.55600968,26.86611529,5.748496,18.55102132,41.68879958,106.8416274
0.6,0.32,0.31,6,0.6,12.05280613,28.60080343,5.748496,18.53086965,44.38055705,107.987849
0.6,0.36,0.31,6,0.6,11.83499881,30.22199869,5.748496,18.53087275,46.89620486,109.3966974
0.6,0.28,0.38,6,0.6,14.36271479,26.47812939,5.748496,18.41430453,41.0867525,108.615946
0.6,0.32,0.38,6,0.6,13.99892537,28.14474738,5.748496,18.4073957,43.67288386,109.8828184
0.6,0.36,0.38,6,0.6,13.75442034,29.74139223,5.748496,18.40739782,46.15043622,111.236756
0.6,0.28,0.31,13,0.6,12.54894094,24.52894347,5.748496,18.55102132,38.06215366,104.4135355
0.6,0.32,0.31,13,0.6,12.02633538,26.20978673,5.748496,18.53086965,40.67035871,105.4735904
0.6,0.36,0.31,13,0.6,11.79195865,27.81587363,5.748496,18.53087275,43.16256253,106.8415782
0.6,0.28,0.38,13,0.6,14.39550886,24.16826733,5.748496,18.41430453,37.50248379,106.261413
0.6,0.32,0.38,13,0.6,14.01698291,25.7769605,5.748496,18.4073957,39.99873182,107.447323
0.6,0.36,0.38,13,0.6,13.75067602,27.36290962,5.748496,18.40739782,42.45968734,108.7573169
0.6,0.28,0.31,20,0.6,12.55480133,23.73713539,5.748496,18.55102132,36.83348595,103.6021612
0.6,0.32,0.31,20,0.6,12.02210119,25.40436175,5.748496,18.53086965,39.42056133,104.6370412
0.6,0.36,0.31,20,0.6,11.78357996,26.99481027,5.748496,18.53087275,41.88849869,105.9794985
0.6,0.28,0.38,20,0.6,14.41513076,23.37966394,5.748496,18.41430453,36.27878887,105.4726612
0.6,0.32,0.38,20,0.6,14.02648838,24.98224945,5.748496,18.4073957,38.76555949,106.6365506
0.6,0.36,0.38,20,0.6,13.75720417,26.55195463,5.748496,18.40739782,41.20130891,107.9241894
0.6,0.28,0.31,6,0.65,12.99353473,27.2361198,5.748496,18.50753204,42.26294452,107.749511
0.6,0.32,0.31,6,0.65,12.44772626,29.10068326,5.748496,18.48778994,45.15623265,108.9802
0.6,0.36,0.31,6,0.65,12.21075752,30.85180904,5.748496,18.48779474,47.87349678,110.5015558
0.6,0.28,0.38,6,0.65,14.93725991,26.79566142,5.748496,18.37852134,41.57947462,109.6489032
0.6,0.32,0.38,6,0.65,14.54214205,28.60001226,5.748496,18.37165807,44.37932937,111.0240531
0.6,0.36,0.38,6,0.65,14.27044482,30.34065878,5.748496,18.37166147,47.08033258,112.495232
0.6,0.28,0.31,13,0.65,12.99303446,25.17865138,5.748496,18.50753204,39.07032111,105.61831
0.6,0.32,0.31,13,0.65,12.42766825,27.01209071,5.748496,18.48778994,41.91531317,106.7863693
0.6,0.36,0.31,13,0.65,12.17752262,28.74694058,5.748496,18.48779474,44.6073216,108.2693036
0.6,0.28,0.38,13,0.65,14.97637194,24.75570893,5.748496,18.37852134,38.4140311,107.5821508
0.6,0.32,0.38,13,0.65,14.55803246,26.53168268,5.748496,18.37165807,41.16985244,108.8934936
0.6,0.36,0.38,13,0.65,14.27258651,28.25545556,5.748496,18.37166147,43.84467242,110.3261205
0.6,0.28,0.31,20,0.65,12.99663021,24.48307026,5.748496,18.50753204,37.99097109,104.9031594
0.6,0.32,0.31,20,0.65,12.42590325,26.29394952,5.748496,18.48778994,40.80095616,106.0392493
0.6,0.36,0.31,20,0.65,12.16915728,28.03010766,5.748496,18.48779474,43.49499464,107.5153031
0.6,0.28,0.38,20,0.65,14.99360295,24.0668035,5.748496,18.37852134,37.34503991,106.89038
0.6,0.32,0.38,20,0.65,14.57010155,25.82741179,5.748496,18.37165807,40.0770183,108.1776543
0.6,0.36,0.38,20,0.65,14.2787114,27.53771458,5.748496,18.37166147,42.73093642,109.5876129
0.8,0.28,0.31,6,0.3,9.837296516,18.76152137,4.360928,18.98729883,38.37583917,94.17095638
0.8,0.32,0.31,6,0.3,9.592172828,19.43018872,4.360928,18.96628287,39.74356783,94.53291226
0.8,0.36,0.31,6,0.3,9.4909567,20.0560477,4.360928,18.96628693,41.02373393,95.05354717
0.8,0.28,0.38,6,0.3,10.76324377,18.59285645,4.360928,18.79192158,38.03084273,94.99691296
0.8,0.32,0.38,6,0.3,10.59583425,19.23281687,4.360928,18.78414561,39.33985269,95.44310126
0.8,0.36,0.38,6,0.3,10.48431331,19.85067929,4.360928,18.78414848,40.60366218,95.94419822
0.8,0.28,0.31,13,0.3,9.723859358,15.7032842,4.360928,18.98729883,32.12035405,90.85343334
0.8,0.32,0.31,13,0.3,9.450230555,16.33939902,4.360928,18.96628287,33.42149799,91.13835165
0.8,0.36,0.31,13,0.3,9.38566216,16.93692146,4.360928,18.96628693,34.64370298,91.67734249
0.8,0.32,0.38,13,0.3,10.49787929,16.16205654,4.360928,18.78414561,33.05875201,92.11966953
0.8,0.36,0.38,13,0.3,10.42161934,16.74703316,4.360928,18.78414848,34.2552951,92.63465825
0.8,0.28,0.31,20,0.3,9.737148694,14.68912411,4.360928,18.98729883,30.04593568,89.84714488
0.8,0.32,0.31,20,0.3,9.451091423,15.30850091,4.360928,18.96628287,31.31284278,90.08352198
0.8,0.36,0.31,20,0.3,9.318083198,15.89458485,4.360928,18.96628693,32.51165084,90.50909745
0.8,0.28,0.38,20,0.3,10.71167291,14.533254,4.360928,18.79192158,29.72711046,90.73792372
0.8,0.32,0.38,20,0.3,10.50030579,15.13255595,4.360928,18.78414561,30.95295535,91.07164438
0.8,0.36,0.38,20,0.3,10.36702489,15.7141481,4.360928,18.78414848,32.14257566,91.49451459
0.8,0.28,0.31,6,0.35,10.29891102,19.03114682,4.360928,18.88203511,38.92734576,94.95095701
0.8,0.32,0.31,6,0.35,10.01424434,19.80848642,4.360928,18.86038011,40.51735858,95.37549221
0.8,0.36,0.31,6,0.35,9.892651455,20.53595491,4.360928,18.86038475,42.00536232,95.98019025
0.8,0.28,0.38,6,0.35,11.38070164,18.8226525,4.360928,18.69594647,38.5008801,95.93999498
0.8,0.36,0.38,6,0.35,11.04860375,20.29524301,4.360928,18.68838434,41.51299706,97.04987717
0.8,0.28,0.31,13,0.35,10.19773005,16.18293028,4.360928,18.88203511,33.1014483,91.85852905
0.8,0.32,0.31,13,0.35,9.940393538,16.91704191,4.360928,18.86038011,34.60304026,92.27420662
0.8,0.36,0.31,13,0.35,9.801094868,17.61853873,4.360928,18.86038475,36.03792013,92.8238593
0.8,0.28,0.38,13,0.35,11.32123464,15.99706282,4.360928,18.69594647,32.72126485,92.92251405
0.8,0.32,0.38,13,0.35,11.15173823,16.71048043,4.360928,18.68838109,34.18052816,93.44470407
0.8,0.36,0.38,13,0.35,10.99778702,17.4086203,4.360928,18.68838434,35.60854152,93.97462073
0.8,0.28,0.31,20,0.35,10.20379812,15.22543874,4.360928,18.88203511,31.14294288,90.8868998
0.8,0.32,0.31,20,0.35,9.876443615,15.95674491,4.360928,18.86038011,32.63879641,91.19613924
0.8,0.36,0.31,20,0.35,9.78704083,16.64092391,4.360928,18.86038475,34.03825345,91.79139974
0.8,0.28,0.38,20,0.35,11.33701238,15.04669675,4.360928,18.69594647,30.77733427,91.96906065
0.8,0.32,0.38,20,0.35,11.10668201,15.75431625,4.360928,18.68838109,32.22473778,92.39565677
0.8,0.36,0.38,20,0.35,10.99989805,16.4365865,4.360928,18.68838434,33.62029057,92.96874461
0.8,0.28,0.31,6,0.4,10.75416442,19.30174935,4.360928,18.79365308,39.48085094,95.73882546
0.8,0.32,0.31,6,0.4,10.42566883,20.18938752,4.360928,18.77217437,41.29647447,96.22679452
0.8,0.36,0.31,6,0.4,10.28696604,21.01982543,4.360928,18.77217848,42.99509747,96.91875661
0.8,0.28,0.38,6,0.4,11.98845493,19.07597904,4.360928,18.61939636,39.01904803,96.9155778
0.8,0.32,0.38,6,0.4,11.76049781,19.92026522,4.360928,18.61202254,40.74599704,97.50184002
0.8,0.36,0.38,6,0.4,11.60294879,20.74005654,4.360928,18.61202541,42.42284292,98.16053129
0.8,0.28,0.31,13,0.4,10.71503661,16.65716625,4.360928,18.79365308,34.07147642,92.93674982
0.8,0.32,0.31,13,0.4,10.36271701,17.5095218,4.360928,18.77217437,35.81493095,93.35428923
0.8,0.36,0.31,13,0.4,10.20386814,18.31258575,4.360928,18.77217848,37.45756176,93.98635598
0.8,0.28,0.38,13,0.4,11.99261464,16.45644184,4.360928,18.61939636,33.66090376,94.19407277
0.8,0.32,0.38,13,0.4,11.73874918,17.27259281,4.360928,18.61202254,35.33030347,94.71126679
0.8,0.36,0.38,13,0.4,11.56237296,18.06000755,4.360928,18.61202541,36.94092454,95.3094814
0.8,0.28,0.31,20,0.4,10.66506726,15.77880966,4.360928,18.79365308,32.27483795,91.96225395
0.8,0.32,0.31,20,0.4,10.35685996,16.61081678,4.360928,18.77217437,33.97667068,92.41423232
0.8,0.36,0.31,20,0.4,10.19358951,17.40024307,4.360928,18.77217848,35.59140627,93.02536281
0.8,0.28,0.38,20,0.4,11.96357112,15.57969191,4.360928,18.61939636,31.86755164,93.24858003
0.8,0.32,0.38,20,0.4,11.74842773,16.38109568,4.360928,18.61202254,33.50678661,93.80000965
0.8,0.36,0.38,20,0.4,11.56633548,17.15981501,4.360928,18.61202541,35.0996216,94.37645329
0.8,0.28,0.31,6,0.45,11.20938182,19.55576178,4.360928,18.72136364,40.00042183,96.52375562
0.8,0.32,0.31,6,0.45,10.83754092,20.5570586,4.360928,18.70034433,42.04852896,97.07929399
0.8,0.36,0.31,6,0.45,10.68076319,21.49956954,4.360928,18.70034808,43.97639224,97.86790641
0.8,0.28,0.38,6,0.45,12.59111204,19.3271472,4.360928,18.55704791,39.53280109,97.89562669
0.8,0.32,0.38,6,0.45,12.3305526,20.2796947,4.360928,18.54975092,41.48119371,98.55763297
0.8,0.36,0.38,6,0.45,12.15163529,21.20093674,4.360928,18.54975373,43.36555242,99.29766936
0.8,0.28,0.31,13,0.45,11.18146576,17.13603038,4.360928,18.72136364,35.05097123,93.96719198
0.8,0.32,0.31,13,0.45,10.78307891,18.10118795,4.360928,18.70034433,37.02515718,94.44800699
0.8,0.36,0.31,13,0.45,10.60697022,19.01036141,4.360928,18.70034808,38.88483016,95.16946413
0.8,0.28,0.38,13,0.45,12.60268356,16.92368694,4.360928,18.55704791,34.61663237,95.40294893
0.8,0.32,0.38,13,0.45,12.32034089,17.84130352,4.360928,18.54975092,36.49357538,95.99549307
0.8,0.36,0.38,13,0.45,12.12226533,18.72853476,4.360928,18.54975373,38.30836655,96.67026666
0.8,0.28,0.31,20,0.45,11.18426697,16.31961197,4.360928,18.72136364,33.38102448,93.12565178
0.8,0.32,0.31,20,0.45,10.77791534,17.27188778,4.360928,18.70034433,35.32886137,93.57820875
0.8,0.36,0.31,20,0.45,10.59351768,18.17106752,4.360928,18.70034808,37.16809266,94.28014444
0.8,0.28,0.38,20,0.45,12.57616539,16.11544316,4.360928,18.55704759,32.96340645,94.52696431
0.8,0.32,0.38,20,0.45,12.32974375,17.0214342,4.360928,18.54975092,34.81656996,95.15361951
0.8,0.36,0.38,20,0.45,12.12594279,17.89925736,4.360928,18.54975373,36.61211734,95.81019173
0.8,0.28,0.31,6,0.5,11.6653283,19.82991144,4.360928,18.65798912,40.56118248,97.34112177
0.8,0.32,0.31,6,0.5,11.24636449,20.93293034,4.360928,18.63721111,42.8173575,97.94704334
0.8,0.36,0.31,6,0.5,11.06993734,21.96819393,4.360928,18.6372148,44.93494213,98.80897751
0.8,0.28,0.38,6,0.5,13.18816106,19.5788272,4.360928,18.5029531,40.04760109,98.87663511
0.8,0.32,0.38,6,0.5,12.89562799,20.63906328,4.360928,18.49578372,42.2162658,99.61258254
0.8,0.36,0.38,6,0.5,12.69560179,21.65766747,4.360928,18.49578646,44.29977437,100.4300388
0.8,0.28,0.31,13,0.5,11.6418586,17.62332233,4.360928,18.65798912,36.04770476,95.0085944
0.8,0.32,0.31,13,0.5,11.20021939,18.6851239,4.360928,18.63721111,38.21957162,95.53767664
0.8,0.36,0.31,13,0.5,11.00826403,19.69109003,4.360928,18.6372148,40.27722961,96.34155639
0.8,0.28,0.38,13,0.5,13.21144932,17.3883217,4.360928,18.5029531,35.56702166,96.61764421
0.8,0.32,0.38,13,0.5,12.89343437,18.41377513,4.360928,18.49578372,37.66454004,97.28095148
0.8,0.36,0.38,13,0.5,12.67748258,19.40010875,4.360928,18.49578646,39.68204062,98.03925043
0.8,0.28,0.31,20,0.5,11.64630504,16.88025335,4.360928,18.65798912,34.52779093,94.24162272
0.8,0.32,0.31,20,0.5,11.19757242,17.93047996,4.360928,18.63721111,36.67598174,94.74959866
0.8,0.36,0.31,20,0.5,10.99540072,18.92201547,4.360928,18.6372148,38.70412254,95.52331735
0.8,0.28,0.38,20,0.5,13.23139517,16.64456286,4.360928,18.5029531,34.04569675,95.87318506
0.8,0.32,0.38,20,0.5,12.90502331,17.6626388,4.360928,18.49578372,36.12812481,96.51093632
0.8,0.36,0.38,20,0.5,12.67917188,18.6443234,4.360928,18.49578646,38.13611604,97.2500719
0.8,0.28,0.31,6,0.55,12.11142485,20.10530146,4.360928,18.60065745,41.12448027,98.15154665
0.8,0.32,0.31,6,0.55,11.64954817,21.31698627,4.360928,18.58017277,43.60292646,98.82107123
0.8,0.36,0.31,6,0.55,11.4524519,22.44936596,4.360928,18.5801761,45.91915765,99.75925138
0.8,0.28,0.38,6,0.55,13.77983671,19.83276511,4.360928,18.45514891,40.56701954,99.85889106
0.8,0.32,0.38,6,0.55,13.44883195,20.99526557,4.360928,18.44815152,42.9448614,100.6570669
0.8,0.36,0.38,6,0.55,13.22676274,22.11085844,4.360928,18.44815389,45.22675589,101.5499573
0.8,0.28,0.31,13,0.55,12.09704883,18.11433812,4.360928,18.60065745,37.05205525,96.05378669
0.8,0.32,0.31,13,0.55,11.6155184,19.28417485,4.360928,18.58017277,39.4449031,96.64738903
0.8,0.36,0.31,13,0.55,11.40136469,20.3953885,4.360928,18.5801761,41.71784012,97.53594356
0.8,0.28,0.38,13,0.55,13.8080473,17.86184326,4.360928,18.45514891,36.53558848,97.832375
0.8,0.32,0.38,13,0.55,13.45924385,18.98483279,4.360928,18.44815152,38.83261252,98.56177411
0.8,0.36,0.38,13,0.55,13.21782891,20.07532479,4.360928,18.44815389,41.06316434,99.4001388
0.8,0.28,0.31,20,0.55,12.10252966,17.43812846,4.360928,18.60065745,35.66889912,95.3551119
0.8,0.32,0.31,20,0.55,11.60998484,18.59958777,4.360928,18.58017277,38.04461136,95.92656135
0.8,0.36,0.31,20,0.55,11.393758,19.69670548,4.360928,18.5801761,40.28871576,96.79555264
0.8,0.28,0.38,20,0.55,13.82773527,17.18913445,4.360928,18.45514891,35.15959319,97.15849423
0.8,0.32,0.38,20,0.55,13.47001026,18.30981661,4.360928,18.44815152,37.45189761,97.86876298
0.8,0.36,0.38,20,0.55,13.22179527,19.3867891,4.360928,18.44815389,39.65479589,98.68337422
0.8,0.28,0.31,6,0.6,12.55600968,20.38119091,4.360928,18.55102132,41.68879958,98.969135
0.8,0.32,0.31,6,0.6,12.05280613,21.69716122,4.360928,18.53086965,44.38055705,99.6966388
0.8,0.36,0.31,6,0.6,11.83499881,22.92703349,4.360928,18.53087275,46.89620486,100.7141642
0.8,0.28,0.38,6,0.6,14.36271479,20.08685678,4.360928,18.41430453,41.0867525,100.8371054
0.8,0.32,0.38,6,0.6,13.99892537,21.35118766,4.360928,18.4073957,43.67288386,101.7016907
0.8,0.36,0.38,6,0.6,13.75442034,22.56243548,4.360928,18.40739782,46.15043622,102.6702312
0.8,0.28,0.31,13,0.6,12.54894094,18.60816401,4.360928,18.55102132,38.06215366,97.10518806
0.8,0.32,0.31,13,0.6,12.02633538,19.88328648,4.360928,18.53086965,40.67035871,97.75952215
0.8,0.36,0.31,13,0.6,11.79195865,21.10169724,4.360928,18.53087275,43.16256253,98.73983378
0.8,0.28,0.38,13,0.6,14.39550886,18.33454763,4.360928,18.41430453,37.50248379,99.04012529
0.8,0.32,0.38,13,0.6,14.01698291,19.55493555,4.360928,18.4073957,39.99873182,99.83773001
0.8,0.36,0.38,13,0.6,13.75067602,20.75806937,4.360928,18.40739782,42.45968734,100.7649086
0.8,0.28,0.31,20,0.6,12.55480133,18.00748202,4.360928,18.55102132,36.83348595,96.48493983
0.8,0.32,0.31,20,0.6,12.02210119,19.27227443,4.360928,18.53086965,39.42056133,97.11738589
0.8,0.36,0.31,20,0.6,11.78357996,20.47882158,4.360928,18.53087275,41.88849869,98.07594182
0.8,0.28,0.38,20,0.6,14.41513076,17.73629678,4.360928,18.41430453,36.27878887,98.44172603
0.8,0.32,0.38,20,0.6,14.02648838,18.95205131,4.360928,18.4073957,38.76555949,99.21878448
0.8,0.36,0.38,20,0.6,13.75720417,20.14286213,4.360928,18.40739782,41.20130891,100.1275289
0.8,0.28,0.31,6,0.65,12.99353473,20.66188399,4.360928,18.50753204,42.26294452,99.78770716
0.8,0.32,0.31,6,0.65,12.44772626,22.07638041,4.360928,18.48778994,45.15623265,100.5683292
0.8,0.36,0.31,6,0.65,12.21075752,23.40482065,4.360928,18.48779474,47.87349678,101.6669994
0.8,0.28,0.38,6,0.65,14.93725991,20.32774315,4.360928,18.37852134,41.57947462,101.793417
0.8,0.32,0.38,6,0.65,14.54214205,21.69656103,4.360928,18.37165807,44.37932937,102.7330339
0.8,0.36,0.38,6,0.65,14.27044482,23.01705149,4.360928,18.37166147,47.08033258,103.7840567
0.8,0.28,0.31,13,0.65,12.99303446,19.10104588,4.360928,18.50753204,39.07032111,98.15313646
0.8,0.32,0.31,13,0.65,12.42766825,20.49193088,4.360928,18.48778994,41.91531317,98.87864145
0.8,0.36,0.31,13,0.65,12.17752262,21.80802389,4.360928,18.48779474,44.6073216,99.94281887
0.8,0.28,0.38,13,0.65,14.97637194,18.78019298,4.360928,18.37852134,38.4140311,100.2190668
0.8,0.32,0.38,13,0.65,14.55803246,20.12748342,4.360928,18.37165807,41.16985244,101.1017263
0.8,0.36,0.38,13,0.65,14.27258651,21.43517318,4.360928,18.37166147,43.84467242,102.1182701
0.8,0.28,0.31,20,0.65,12.99663021,18.57336364,4.360928,18.50753204,37.99097109,97.60588477
0.8,0.32,0.31,20,0.65,12.42590325,19.94713412,4.360928,18.48778994,40.80095616,98.30486595
0.8,0.36,0.31,20,0.65,12.16915728,21.2642196,4.360928,18.48779474,43.49499464,99.36184703
0.8,0.28,0.38,20,0.65,14.99360295,18.25757507,4.360928,18.37852134,37.34503991,99.69358357
0.8,0.32,0.38,20,0.65,14.57010155,19.59320895,4.360928,18.37165807,40.0770183,100.5558835
0.8,0.36,0.38,20,0.65,14.2787114,20.89068003,4.360928,18.37166147,42.73093642,101.5530103
1,0.28,0.31,6,0.3,9.837296516,12.79194639,2.97336,18.98729883,38.37583917,86.8138134
1,0.32,0.31,6,0.3,9.592172828,13.24785594,2.97336,18.96628287,39.74356783,86.96301149
1,0.36,0.31,6,0.3,9.4909567,13.67457798,2.97336,18.96628693,41.02373393,87.28450945
1,0.28,0.38,6,0.3,10.76324377,12.67694758,2.97336,18.79192158,38.03084273,87.69343609
1,0.32,0.38,6,0.3,10.59583425,13.11328423,2.97336,18.78414561,39.33985269,87.93600062
1,0.36,0.38,6,0.3,10.48431331,13.53455406,2.97336,18.78414848,40.60366218,88.24050499
1,0.28,0.31,13,0.3,9.723859358,10.70678468,2.97336,18.98729883,32.12035405,84.46936582
1,0.32,0.31,13,0.3,9.450230555,11.14049933,2.97336,18.96628287,33.42149799,84.55188397
1,0.36,0.31,13,0.3,9.38566216,11.54790099,2.97336,18.96628693,34.64370298,84.90075402
1,0.32,0.38,13,0.3,10.49787929,11.019584,2.97336,18.78414561,33.05875201,85.58962899
1,0.36,0.38,13,0.3,10.42161934,11.4184317,2.97336,18.78414848,34.2552951,85.91848879
1,0.28,0.31,20,0.3,9.737148694,10.01531189,2.97336,18.98729883,30.04593568,83.78576466
1,0.32,0.31,20,0.3,9.451091423,10.43761426,2.97336,18.96628287,31.31284278,83.82506733
1,0.36,0.31,20,0.3,9.318083198,10.83721695,2.97336,18.96628693,32.51165084,84.06416154
1,0.28,0.38,20,0.3,10.71167291,9.909036821,2.97336,18.79192158,29.72711046,84.72613854
1,0.32,0.38,20,0.3,10.50030579,10.31765178,2.97336,18.78414561,30.95295535,84.86917221
1,0.36,0.38,20,0.3,10.36702489,10.71419189,2.97336,18.78414848,32.14257566,85.10699037
1,0.28,0.31,6,0.35,10.29891102,12.97578192,2.97336,18.88203511,38.92734576,87.50802412
1,0.32,0.31,6,0.35,10.01424434,13.50578619,2.97336,18.86038011,40.51735858,87.68522399
1,0.36,0.31,6,0.35,9.892651455,14.00178744,2.97336,18.86038475,42.00536232,88.05845478
1,0.28,0.38,6,0.35,11.38070164,12.8336267,2.97336,18.69594647,38.5008801,88.56340119
1,0.36,0.38,6,0.35,11.04860375,13.83766569,2.97336,18.68838434,41.51299706,89.20473185
1,0.28,0.31,13,0.35,10.19773005,11.0338161,2.97336,18.88203511,33.1014483,85.32184687
1,0.32,0.31,13,0.35,9.940393538,11.53434675,2.97336,18.86038011,34.60304026,85.50394347
1,0.36,0.31,13,0.35,9.801094868,12.01264004,2.97336,18.86038475,36.03792013,85.83039261
1,0.28,0.38,13,0.35,11.32123464,10.90708828,2.97336,18.69594647,32.72126485,86.44497152
1,0.32,0.38,13,0.35,11.15173823,11.39350939,2.97336,18.68838109,34.18052816,86.74016503
1,0.36,0.38,13,0.35,10.99778702,11.86951384,2.97336,18.68838434,35.60854152,87.04794627
1,0.28,0.31,20,0.35,10.20379812,10.38098096,2.97336,18.88203511,31.14294288,84.65487402
1,0.32,0.31,20,0.35,9.876443615,10.8795988,2.97336,18.86038011,32.63879641,84.73142513
1,0.36,0.31,20,0.35,9.78704083,11.34608448,2.97336,18.86038475,34.03825345,85.10899231
1,0.28,0.38,20,0.35,11.33701238,10.25911142,2.97336,18.69594647,30.77733427,85.79390732
1,0.32,0.38,20,0.35,11.10668201,10.74157926,2.97336,18.68838109,32.22473778,85.99535178
1,0.36,0.38,20,0.35,10.99989805,11.20676352,2.97336,18.68838434,33.62029057,86.35135364
1,0.28,0.31,6,0.4,10.75416442,13.16028365,2.97336,18.79365308,39.48085094,88.20979176
1,0.32,0.31,6,0.4,10.42566883,13.76549149,2.97336,18.77217437,41.29647447,88.41533049
1,0.36,0.31,6,0.4,10.28696604,14.33169916,2.97336,18.77217848,42.99509747,88.84306233
1,0.28,0.38,6,0.4,11.98845493,13.00634934,2.97336,18.61939636,39.01904803,89.45838011
1,0.32,0.38,6,0.4,11.76049781,13.58199901,2.97336,18.61202254,40.74599704,89.77600581
1,0.36,0.38,6,0.4,11.60294879,14.14094764,2.97336,18.61202541,42.42284292,90.17385439
1,0.28,0.31,13,0.4,10.71503661,11.35715881,2.97336,18.79365308,34.07147642,86.24917437
1,0.32,0.31,13,0.4,10.36271701,11.93831032,2.97336,18.77217437,35.81493095,86.39550975
1,0.36,0.31,13,0.4,10.20386814,12.48585392,2.97336,18.77217848,37.45756176,86.77205615
1,0.28,0.38,13,0.4,11.99261464,11.22030125,2.97336,18.61939636,33.66090376,87.57036419
1,0.32,0.38,13,0.4,11.73874918,11.77676782,2.97336,18.61202254,35.33030347,87.8278738
1,0.36,0.38,13,0.4,11.56237296,12.31364151,2.97336,18.61202541,36.94092454,88.17554736
1,0.28,0.31,20,0.4,10.66506726,10.75827932,2.97336,18.79365308,32.27483795,85.5541556
1,0.32,0.31,20,0.4,10.35685996,11.32555689,2.97336,18.77217437,33.97667068,85.74140444
1,0.36,0.31,20,0.4,10.19358951,11.86380209,2.97336,18.77217848,35.59140627,86.10135384
1,0.28,0.38,20,0.4,11.96357112,10.62251721,2.97336,18.61939636,31.86755164,86.90383733
1,0.32,0.38,20,0.4,11.74842773,11.16892887,2.97336,18.61202254,33.50678661,87.20027484
1,0.36,0.38,20,0.4,11.56633548,11.69987387,2.97336,18.61202541,35.0996216,87.52894415
1,0.28,0.31,6,0.45,11.20938182,13.33347394,2.97336,18.72136364,40.00042183,88.91389978
1,0.32,0.31,6,0.45,10.83754092,14.01617632,2.97336,18.70034433,42.04852896,89.15084371
1,0.36,0.31,6,0.45,10.68076319,14.65879741,2.97336,18.70034808,43.97639224,89.63956628
1,0.28,0.38,6,0.45,12.59111204,13.17760036,2.97336,18.55704791,39.53280109,90.35851186
1,0.32,0.38,6,0.45,12.3305526,13.82706457,2.97336,18.54975092,41.48119371,90.71743483
1,0.36,0.38,6,0.45,12.15163529,14.45518414,2.97336,18.54975373,43.36555242,91.16434876
1,0.28,0.31,13,0.45,11.18146576,11.68365708,2.97336,18.72136364,35.05097123,87.12725068
1,0.32,0.31,13,0.45,10.78307891,12.34171906,2.97336,18.70034433,37.02515718,87.3009701
1,0.36,0.31,13,0.45,10.60697022,12.96161005,2.97336,18.70034808,38.88483016,87.73314477
1,0.28,0.38,13,0.45,12.60268356,11.53887746,2.97336,18.55704791,34.61663237,88.63057146
1,0.32,0.38,13,0.45,12.32034089,12.16452513,2.97336,18.54975092,36.49357538,88.93114667
1,0.36,0.38,13,0.45,12.12226533,12.76945552,2.97336,18.54975373,38.30836655,89.32361942
1,0.28,0.31,20,0.45,11.18426697,11.12700816,2.97336,18.72136364,33.38102448,86.54547998
1,0.32,0.31,20,0.45,10.77791534,11.77628712,2.97336,18.70034433,35.32886137,86.69504009
1,0.36,0.31,20,0.45,10.59351768,12.38936422,2.97336,18.70034808,37.16809266,87.11087314
1,0.28,0.38,20,0.45,12.57616539,10.98780215,2.97336,18.55704759,32.96340645,88.0117553
1,0.32,0.38,20,0.45,12.32974375,11.60552332,2.97336,18.54975092,34.81656996,88.35014063
1,0.36,0.38,20,0.45,12.12594279,12.20403911,2.97336,18.54975373,36.61211734,88.72740548
1,0.28,0.31,6,0.5,11.6653283,13.52039416,2.97336,18.65798912,40.56118248,89.64403649
1,0.32,0.31,6,0.5,11.24636449,14.2724525,2.97336,18.63721111,42.8173575,89.8989975
1,0.36,0.31,6,0.5,11.06993734,14.97831404,2.97336,18.6372148,44.93494213,90.43152963
1,0.28,0.38,6,0.5,13.18816106,13.34920036,2.97336,18.5029531,40.04760109,91.25944027
1,0.32,0.38,6,0.5,12.89562799,14.0720886,2.97336,18.49578372,42.2162658,91.65803986
1,0.36,0.38,6,0.5,12.69560179,14.76659146,2.97336,18.49578646,44.29977437,92.15139475
1,0.28,0.31,13,0.5,11.6418586,12.01590159,2.97336,18.65798912,36.04770476,88.01360566
1,0.32,0.31,13,0.5,11.20021939,12.73985721,2.97336,18.63721111,38.21957162,88.20484195
1,0.36,0.31,13,0.5,11.00826403,13.4257432,2.97336,18.6372148,40.27722961,88.68864156
1,0.28,0.38,13,0.5,13.21144932,11.85567389,2.97336,18.5029531,35.56702166,89.6974284
1,0.32,0.38,13,0.5,12.89343437,12.55484668,2.97336,18.49578372,37.66454004,90.03445503
